"","Valoración_credito","Edad","Ingresos","Tarjetas_credito","Educacion","Créditos_coche","CLASE.CART","PROBA.CART"
"724","Malo",41.9964543209931,"Bajo","5 o más","Bachillerato","2 o más","Malo",0.0985010706638115
"725","Malo",27.9869472834271,"Medio","5 o más","Universitario","2 o más","Malo",0.377551020408163
"726","Malo",36.3608106959221,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"727","Malo",23.5058277985497,"Medio","5 o más","Bachillerato","2 o más","Malo",0.176706827309237
"728","Malo",23.317928671386,"Medio","5 o más","Bachillerato","2 o más","Malo",0.176706827309237
"729","Malo",23.2618324537721,"Medio","5 o más","Universitario","2 o más","Malo",0.176706827309237
"730","Malo",27.3762803313552,"Medio","5 o más","Bachillerato","2 o más","Malo",0.176706827309237
"731","Malo",36.4205847985766,"Bajo","5 o más","Bachillerato","2 o más","Malo",0.0985010706638115
"732","Malo",34.323934816717,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.556818181818182
"733","Malo",30.5921889565181,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"734","Malo",27.9404488537427,"Medio","5 o más","Bachillerato","2 o más","Malo",0.377551020408163
"735","Malo",35.4621312436207,"Medio","5 o más","Bachillerato","2 o más","Malo",0.266666666666667
"736","Malo",23.885375953051,"Medio","5 o más","Bachillerato","2 o más","Malo",0.176706827309237
"737","Malo",30.5985421609198,"Medio","5 o más","Universitario","2 o más","Malo",0.377551020408163
"738","Malo",29.3498745628139,"Bajo","5 o más","Bachillerato","2 o más","Malo",0.0985010706638115
"739","Malo",22.1849933292448,"Bajo","Menos de 5","Bachillerato","2 o más","Malo",0.263157894736842
"740","Malo",21.1532218367526,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"741","Malo",38.1925494579714,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"742","Malo",33.5537254351222,"Bajo","5 o más","Bachillerato","2 o más","Malo",0.0985010706638115
"743","Malo",33.1537716238714,"Medio","5 o más","Universitario","2 o más","Bueno",0.556818181818182
"744","Malo",24.4458365173194,"Bajo","5 o más","Bachillerato","2 o más","Malo",0.0985010706638115
"745","Malo",20.9332594548329,"Medio","5 o más","Bachillerato","2 o más","Malo",0.176706827309237
"746","Malo",31.1551762722119,"Medio","5 o más","Universitario","2 o más","Malo",0.377551020408163
"747","Malo",24.7410044398609,"Bajo","5 o más","Bachillerato","1 o ninguno","Malo",0.0985010706638115
"748","Malo",42.7609483450366,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"749","Malo",21.0077801042731,"Bajo","5 o más","Bachillerato","2 o más","Malo",0.0985010706638115
"750","Malo",32.1596128707061,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"751","Malo",29.4352429896227,"Medio","5 o más","Universitario","2 o más","Malo",0.377551020408163
"752","Malo",29.5336244622068,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"753","Malo",20.1161327134485,"Medio","5 o más","Bachillerato","2 o más","Malo",0.176706827309237
"754","Malo",41.6335229126697,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"755","Malo",34.8441368287083,"Bajo","5 o más","Bachillerato","2 o más","Malo",0.0985010706638115
"756","Malo",39.2685606241709,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.621621621621622
"757","Malo",37.6080925060894,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"758","Malo",24.7663334365956,"Medio","5 o más","Bachillerato","2 o más","Malo",0.176706827309237
"759","Malo",25.8601737295954,"Bajo","5 o más","Bachillerato","2 o más","Malo",0.0985010706638115
"760","Malo",24.9120550662732,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"761","Malo",21.8404674479997,"Medio","5 o más","Bachillerato","2 o más","Malo",0.176706827309237
"762","Malo",35.9002060453875,"Medio","5 o más","Universitario","2 o más","Bueno",0.727272727272727
"763","Malo",34.1728467439984,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"764","Malo",25.8105461418529,"Medio","5 o más","Universitario","2 o más","Malo",0.176706827309237
"765","Malo",20.0334614104985,"Medio","5 o más","Universitario","2 o más","Malo",0.176706827309237
"766","Malo",40.0997986323541,"Bajo","5 o más","Bachillerato","2 o más","Malo",0.0985010706638115
"767","Malo",26.392260421045,"Medio","5 o más","Bachillerato","2 o más","Malo",0.176706827309237
"768","Malo",23.9491210002853,"Bajo","5 o más","Bachillerato","1 o ninguno","Malo",0.0985010706638115
"769","Malo",39.8088859941991,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"770","Malo",41.303445675858,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"771","Malo",27.5579681142291,"Medio","5 o más","Bachillerato","2 o más","Malo",0.176706827309237
"772","Malo",20.0026995233682,"Medio","5 o más","Universitario","1 o ninguno","Malo",0.176706827309237
"773","Malo",22.9565966664419,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"774","Malo",24.8280892974904,"Medio","5 o más","Bachillerato","2 o más","Malo",0.176706827309237
"775","Malo",26.7154088921618,"Medio","5 o más","Bachillerato","2 o más","Malo",0.176706827309237
"776","Malo",22.1682619899134,"Bajo","5 o más","Bachillerato","2 o más","Malo",0.0985010706638115
"777","Malo",20.2673807892358,"Medio","5 o más","Bachillerato","2 o más","Malo",0.176706827309237
"778","Malo",45.0413386587361,"Medio","5 o más","Universitario","2 o más","Bueno",0.787037037037037
"779","Malo",38.972407206428,"Medio","5 o más","Universitario","2 o más","Bueno",0.621621621621622
"780","Malo",33.881624067712,"Bajo","Menos de 5","Universitario","1 o ninguno","Bueno",0.585365853658537
"781","Malo",29.2955316505523,"Alto","5 o más","Bachillerato","1 o ninguno","Bueno",0.824175824175824
"782","Malo",20.8769383513766,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"783","Malo",34.0894265347798,"Medio","5 o más","Universitario","1 o ninguno","Bueno",0.666666666666667
"784","Malo",25.6820523996055,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"785","Malo",33.7409056954567,"Medio","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"786","Malo",37.5445649681229,"Medio","5 o más","Universitario","2 o más","Malo",0.235294117647059
"787","Malo",36.2879446961124,"Medio","5 o más","Bachillerato","2 o más","Malo",0.235294117647059
"788","Malo",22.0865073657802,"Medio","5 o más","Bachillerato","2 o más","Malo",0.176706827309237
"789","Malo",22.0051079237565,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"790","Malo",34.9987023395129,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"791","Malo",22.1404817926017,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"792","Malo",38.8920518063882,"Medio","5 o más","Universitario","2 o más","Bueno",0.621621621621622
"793","Malo",20.9434316762349,"Bajo","Menos de 5","Universitario","1 o ninguno","Malo",0.263157894736842
"794","Malo",25.9754415440459,"Medio","5 o más","Bachillerato","2 o más","Malo",0.176706827309237
"795","Malo",30.2732116226581,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"796","Malo",34.5374470721548,"Bajo","5 o más","Bachillerato","2 o más","Malo",0.0985010706638115
"797","Malo",32.5358618954975,"Medio","5 o más","Universitario","1 o ninguno","Bueno",0.666666666666667
"798","Malo",26.7823200132129,"Medio","5 o más","Bachillerato","1 o ninguno","Malo",0.176706827309237
"799","Malo",31.0653336765075,"Bajo","5 o más","Bachillerato","1 o ninguno","Malo",0.0985010706638115
"800","Malo",25.3771279510708,"Bajo","5 o más","Bachillerato","2 o más","Malo",0.0985010706638115
"801","Malo",27.6148938304202,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"802","Malo",23.8612053243623,"Bajo","5 o más","Bachillerato","2 o más","Malo",0.0985010706638115
"803","Malo",21.4233549314028,"Medio","5 o más","Bachillerato","2 o más","Malo",0.176706827309237
"804","Malo",34.9822390620419,"Medio","5 o más","Universitario","2 o más","Malo",0.266666666666667
"805","Malo",31.7426210492244,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"806","Malo",31.0603404540804,"Bajo","5 o más","Bachillerato","2 o más","Malo",0.0985010706638115
"807","Malo",24.9504783605232,"Medio","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"808","Malo",37.8573818429114,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.621621621621622
"809","Malo",22.1770803310136,"Alto","5 o más","Universitario","1 o ninguno","Bueno",0.824175824175824
"810","Malo",24.2522544413221,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"811","Malo",24.1746739835256,"Medio","5 o más","Bachillerato","1 o ninguno","Malo",0.176706827309237
"812","Malo",44.1076485359293,"Bajo","5 o más","Bachillerato","2 o más","Malo",0.0985010706638115
"813","Malo",41.4311055254336,"Bajo","5 o más","Bachillerato","2 o más","Malo",0.0985010706638115
"814","Malo",24.8556132352172,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"815","Malo",22.7133489287119,"Medio","5 o más","Universitario","2 o más","Malo",0.176706827309237
"816","Malo",23.3365981933124,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"817","Malo",24.0199795101797,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"818","Malo",47.9673756792419,"Bajo","5 o más","Bachillerato","2 o más","Malo",0.0985010706638115
"819","Malo",20.3074025199933,"Medio","5 o más","Bachillerato","2 o más","Malo",0.176706827309237
"820","Malo",46.5551827641117,"Bajo","5 o más","Bachillerato","2 o más","Malo",0.0985010706638115
"821","Malo",25.9511786942347,"Bajo","5 o más","Bachillerato","2 o más","Malo",0.0985010706638115
"822","Malo",32.2654083049059,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"823","Malo",23.8626135840945,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"824","Malo",26.5843720936261,"Alto","5 o más","Bachillerato","1 o ninguno","Bueno",0.824175824175824
"825","Malo",33.8286744452071,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.556818181818182
"826","Malo",29.4798382122934,"Bajo","5 o más","Bachillerato","1 o ninguno","Malo",0.0985010706638115
"827","Malo",24.9214997532155,"Medio","5 o más","Universitario","2 o más","Malo",0.176706827309237
"828","Malo",27.1808710997369,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"829","Malo",27.787583303587,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"830","Malo",26.9680874468361,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"831","Malo",28.9833848306526,"Bajo","5 o más","Bachillerato","2 o más","Malo",0.0985010706638115
"832","Malo",22.7276810795984,"Medio","5 o más","Universitario","2 o más","Malo",0.176706827309237
"833","Malo",21.8514664274051,"Medio","5 o más","Universitario","2 o más","Malo",0.176706827309237
"834","Malo",30.795772213611,"Medio","5 o más","Universitario","2 o más","Malo",0.377551020408163
"835","Malo",21.3351289763077,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"836","Malo",23.977299897682,"Bajo","5 o más","Bachillerato","2 o más","Malo",0.0985010706638115
"837","Malo",20.9698615275171,"Medio","5 o más","Bachillerato","2 o más","Malo",0.176706827309237
"838","Malo",22.7304010090431,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"839","Malo",26.9639770949072,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"840","Malo",29.4151651087788,"Bajo","5 o más","Bachillerato","2 o más","Malo",0.0985010706638115
"841","Malo",38.1473583311225,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.621621621621622
"842","Malo",30.3806029137819,"Medio","5 o más","Bachillerato","2 o más","Malo",0.377551020408163
"843","Malo",24.5872683881503,"Medio","5 o más","Universitario","2 o más","Malo",0.176706827309237
"844","Malo",23.2510963019523,"Medio","5 o más","Universitario","2 o más","Malo",0.176706827309237
"845","Malo",26.7245992523973,"Bajo","5 o más","Bachillerato","1 o ninguno","Malo",0.0985010706638115
"846","Malo",28.7648022683999,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"847","Malo",28.6702764214106,"Medio","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"848","Malo",24.5387643268511,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"849","Malo",35.4651475752285,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"850","Malo",22.3857227260139,"Bajo","5 o más","Bachillerato","2 o más","Malo",0.0985010706638115
"851","Malo",27.8899742373269,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"852","Malo",31.8902445197053,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"853","Malo",21.2812744599698,"Medio","5 o más","Bachillerato","2 o más","Malo",0.176706827309237
"854","Malo",40.6372974812731,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"855","Malo",31.622740000198,"Bajo","5 o más","Bachillerato","2 o más","Malo",0.0985010706638115
"856","Malo",29.2516511270701,"Medio","5 o más","Bachillerato","2 o más","Malo",0.377551020408163
"857","Malo",27.6282134139822,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"858","Malo",37.1940836083898,"Medio","5 o más","Bachillerato","2 o más","Malo",0.235294117647059
"859","Malo",24.5585422384863,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"860","Malo",24.8757062530843,"Bajo","5 o más","Bachillerato","2 o más","Malo",0.0985010706638115
"861","Malo",22.7468056060416,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"862","Malo",24.5573100529447,"Medio","5 o más","Universitario","2 o más","Malo",0.176706827309237
"863","Malo",32.3077726655874,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"864","Malo",22.0591613362251,"Medio","5 o más","Universitario","2 o más","Malo",0.176706827309237
"865","Malo",26.6801666674736,"Bajo","5 o más","Bachillerato","2 o más","Malo",0.0985010706638115
"866","Malo",27.5064696331583,"Medio","5 o más","Bachillerato","2 o más","Malo",0.176706827309237
"867","Malo",43.873236009387,"Medio","5 o más","Universitario","2 o más","Bueno",0.787037037037037
"868","Malo",22.6101113319983,"Medio","5 o más","Universitario","2 o más","Malo",0.176706827309237
"869","Malo",36.3560999053205,"Medio","5 o más","Bachillerato","2 o más","Malo",0.235294117647059
"870","Malo",25.6929435536717,"Bajo","5 o más","Bachillerato","2 o más","Malo",0.0985010706638115
"871","Malo",36.3612159227809,"Bajo","Menos de 5","Universitario","1 o ninguno","Bueno",0.585365853658537
"872","Malo",35.6923934426962,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"873","Malo",36.7698017324935,"Medio","5 o más","Universitario","2 o más","Malo",0.235294117647059
"874","Malo",24.4727927563263,"Bajo","5 o más","Bachillerato","2 o más","Malo",0.0985010706638115
"875","Malo",46.756925368472,"Medio","5 o más","Universitario","2 o más","Bueno",0.787037037037037
"876","Malo",22.9067571969001,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"877","Malo",23.2613123333178,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"878","Malo",28.4612711099032,"Bajo","5 o más","Bachillerato","1 o ninguno","Malo",0.0985010706638115
"879","Malo",24.8259809097911,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"880","Malo",25.5656611581856,"Medio","5 o más","Universitario","2 o más","Malo",0.176706827309237
"881","Malo",20.0192169465284,"Medio","5 o más","Universitario","2 o más","Malo",0.176706827309237
"882","Malo",30.7579408902168,"Medio","5 o más","Universitario","2 o más","Malo",0.377551020408163
"883","Malo",33.1002518689288,"Bajo","5 o más","Bachillerato","2 o más","Malo",0.0985010706638115
"884","Malo",22.6266211866469,"Bajo","5 o más","Bachillerato","2 o más","Malo",0.0985010706638115
